,id,date,store_nbr,item_nbr,unit_sales,onpromotion
36957076,36957076,2014-12-09,2,514144,9.0,False
27263866,27263866,2014-07-16,16,1456922,8.0,False
102430381,102430381,2017-01-08,46,1455272,1.0,False
26388791,26388791,2014-07-03,16,1239807,1.0,False
59557046,59557046,2015-10-18,4,2010615,8.0,False
21908165,21908165,2014-04-05,48,1038953,10.0,False
36405424,36405424,2014-12-01,28,937953,1.0,False
3846365,3846365,2013-04-04,27,1038954,3.0,
48061355,48061355,2015-06-03,2,634009,6.173,False
119843584,119843584,2017-06-23,21,1243815,2.0,False
2150080,2150080,2013-02-23,35,269029,7.0,
118894205,118894205,2017-06-14,14,1239817,6.0,True
42081350,42081350,2015-03-01,38,1060036,6.0,False
10355060,10355060,2013-08-28,46,1147731,1.0,
111480395,111480395,2017-04-05,18,1968318,34.0,True
11123719,11123719,2013-09-14,28,949297,4.0,
121945679,121945679,2017-07-13,4,1441514,2.0,False
83295900,83295900,2016-06-27,2,264753,1.0,False
53121774,53121774,2015-08-04,45,1121615,17.0,False
96814492,96814492,2016-11-13,38,1047682,1.0,False
98699249,98699249,2016-12-02,47,954796,10.0,False
31131148,31131148,2014-09-17,19,364829,26.0,False
30935108,30935108,2014-09-14,33,1157462,12.0,False
20998736,20998736,2014-03-21,47,838216,55.0,
101532793,101532793,2016-12-30,34,406965,12.0,False
30704564,30704564,2014-09-11,13,732006,1.0,True
14191526,14191526,2013-11-19,3,1243805,15.0,
69310771,69310771,2016-02-01,15,1146787,1.0,False
82494788,82494788,2016-06-18,35,1463888,6.0,False
109598679,109598679,2017-03-18,26,1463787,5.0,False
121273876,121273876,2017-07-06,42,1707160,6.65,False
74977208,74977208,2016-04-01,7,1166478,4.0,False
106652008,106652008,2017-02-18,23,360314,1.0,False
18171160,18171160,2014-01-30,38,106716,3.0,
7606953,7606953,2013-06-29,8,1147731,2.0,
54901008,54901008,2015-08-26,14,838215,5.0,True
82967228,82967228,2016-06-23,36,1913462,9.0,False
103896258,103896258,2017-01-23,1,1903391,1.0,False
86213318,86213318,2016-07-27,17,1239871,7.109,False
81354898,81354898,2016-06-06,18,1214325,3.0,False
114516526,114516526,2017-05-04,4,517615,5.0,False
2169959,2169959,2013-02-24,4,420720,10.0,
19572794,19572794,2014-02-27,15,839363,6.0,
57393738,57393738,2015-09-24,9,1018617,2.0,False
42260559,42260559,2015-03-04,31,514730,2.0,False
58137030,58137030,2015-10-02,40,1696051,30.0,False
87629407,87629407,2016-08-10,41,1960806,4.0,True
13055238,13055238,2013-10-26,26,1047786,2.0,
99716297,99716297,2016-12-12,27,1418845,17.0,True
64856399,64856399,2015-12-14,19,1457335,1.0,False
90469079,90469079,2016-09-09,16,1306197,2.0,True
49405039,49405039,2015-06-20,4,1047753,21.0,False
7136063,7136063,2013-06-18,33,801217,12.0,
10259806,10259806,2013-08-26,40,103501,7.0,
87907672,87907672,2016-08-13,37,205486,7.0,False
40498038,40498038,2015-02-03,18,358096,1.0,False
21029851,21029851,2014-03-22,16,409904,1.0,
81224357,81224357,2016-06-05,2,1464218,22.0,False
96301270,96301270,2016-11-08,23,1463862,58.0,True
47859005,47859005,2015-05-31,28,958015,52.0,False
89015393,89015393,2016-08-25,9,1346625,8.0,True
101011148,101011148,2016-12-24,41,812769,4.0,False
119942518,119942518,2017-06-24,17,1944334,7.629,False
19213711,19213711,2014-02-19,54,1161046,1.0,
85761605,85761605,2016-07-22,39,1316369,3.0,False
80095676,80095676,2016-05-24,12,358096,1.0,False
99889895,99889895,2016-12-14,11,368628,2.0,False
53041686,53041686,2015-08-03,47,261052,77.0,False
8559206,8559206,2013-07-20,18,1105211,3.0,
32644108,32644108,2014-10-09,1,1239877,4.735,False
87856231,87856231,2016-08-13,5,1965358,1.0,False
15546533,15546533,2013-12-16,4,452212,14.0,
65087883,65087883,2015-12-16,47,464940,8.0,False
78508323,78508323,2016-05-07,39,1489837,11.0,False
113036266,113036266,2017-04-20,20,1696039,7.017,False
49839244,49839244,2015-06-25,31,668754,3.0,False
5261493,5261493,2013-05-07,18,559680,1.0,
60754976,60754976,2015-10-31,19,418026,3.0,False
96855824,96855824,2016-11-14,2,2007186,5.0,False
109761124,109761124,2017-03-19,50,506717,8.0,False
19433594,19433594,2014-02-24,24,1176561,1.0,
44147553,44147553,2015-04-04,4,999546,9.0,False
65342485,65342485,2015-12-19,32,802831,1.0,False
36964681,36964681,2014-12-09,6,967021,3.0,False
15486385,15486385,2013-12-14,51,468265,21.0,
73438409,73438409,2016-03-15,45,953404,1.0,False
93645400,93645400,2016-10-12,15,1333994,17.0,True
25187673,25187673,2014-06-10,43,872309,2.0,True
111018900,111018900,2017-04-01,5,1104599,5.0,False
62366472,62366472,2015-11-17,38,264751,4.0,False
30500727,30500727,2014-09-08,11,1246784,1.0,False
12857835,12857835,2013-10-22,4,164647,5.0,
70795275,70795275,2016-02-16,53,1717057,3.0,False
5325038,5325038,2013-05-08,48,913521,4.0,
32715106,32715106,2014-10-10,3,1695845,141.0,False
93383062,93383062,2016-10-09,34,210798,2.0,False
86018217,86018217,2016-07-25,13,1017349,2.079,False
68364534,68364534,2016-01-22,13,210798,5.0,False
105556607,105556607,2017-02-07,44,2000482,23.0,False
82907529,82907529,2016-06-22,51,1507720,2.0,True
29559354,29559354,2014-08-24,3,457688,6.0,False
83892374,83892374,2016-07-03,15,849135,3.0,False
89407767,89407767,2016-08-29,19,1416362,1.0,False
84169670,84169670,2016-07-06,3,1239844,8.0,True
6102877,6102877,2013-05-26,31,638308,1.0,
5637322,5637322,2013-05-16,2,314881,2.0,
98876240,98876240,2016-12-04,24,982726,9.0,False
37247007,37247007,2014-12-13,5,1346627,11.0,False
4281121,4281121,2013-04-14,34,402299,3.0,
63964292,63964292,2015-12-04,51,1105831,9.0,False
87662196,87662196,2016-08-11,4,164036,5.0,False
28703864,28703864,2014-08-08,1,464263,7.0,False
54829017,54829017,2015-08-25,21,1695882,7.369,True
75695255,75695255,2016-04-08,25,691945,4.0,False
27837529,27837529,2014-07-24,50,1246493,8.0,False
43202337,43202337,2015-03-19,51,1089843,5.0,False
54450218,54450218,2015-08-20,51,1719236,20.0,False
72165945,72165945,2016-03-02,29,229368,2.0,False
73623500,73623500,2016-03-17,45,522383,8.0,False
76276194,76276194,2016-04-14,31,311954,1.0,False
83711,83711,2013-01-04,2,507478,13.0,
110495264,110495264,2017-03-26,53,1158719,12.0,False
25164687,25164687,2014-06-10,12,671079,5.0,False
23427470,23427470,2014-05-06,34,1066900,7.0,False
70682852,70682852,2016-02-15,44,1465130,22.0,False
115092157,115092157,2017-05-09,24,1609836,5.0,False
109498324,109498324,2017-03-17,30,1339880,1.0,True
85031628,85031628,2016-07-15,6,322094,3.0,False
111686218,111686218,2017-04-07,20,829658,4.0,False
65540581,65540581,2015-12-21,30,265559,19.0,False
54737848,54737848,2015-08-24,16,1306197,5.0,False
62231831,62231831,2015-11-16,8,1418846,3.0,False
687057,687057,2013-01-19,3,724360,6.0,
29354746,29354746,2014-08-20,9,572838,9.0,False
57404313,57404313,2015-09-24,18,119193,6.0,False
118863335,118863335,2017-06-13,52,1239902,19.846,False
57754375,57754375,2015-09-28,19,1047699,2.0,False
92653229,92653229,2016-10-02,8,2011927,3.0,False
13975140,13975140,2013-11-14,43,354918,1.0,
6120787,6120787,2013-05-26,50,363868,8.0,
71773190,71773190,2016-02-27,28,1457181,4.0,False
85541859,85541859,2016-07-20,17,1052563,17.0,False
117541076,117541076,2017-06-01,35,1463790,1.0,False
59506786,59506786,2015-10-17,32,1463799,1.0,False
79201300,79201300,2016-05-14,50,1463788,2.0,False
28002211,28002211,2014-07-27,15,567588,2.0,False
10490249,10490249,2013-08-31,44,890374,3.0,
28989247,28989247,2014-08-13,18,1047733,4.0,False
7144772,7144772,2013-06-18,44,938125,6.0,
46149601,46149601,2015-05-06,6,371218,7.0,False
59524411,59524411,2015-10-17,42,1695830,15.314,False
103546877,103546877,2017-01-19,42,983310,3.0,False
93223098,93223098,2016-10-08,2,850334,3.0,False
13934295,13934295,2013-11-13,47,881701,5.0,
14931731,14931731,2013-12-04,1,584076,0.678,
59783882,59783882,2015-10-20,29,213652,2.0,False
66937839,66937839,2016-01-06,49,1076155,3.0,False
123746481,123746481,2017-07-30,20,1372862,1.0,False
59162031,59162031,2015-10-13,43,577743,8.0,False
12873617,12873617,2013-10-22,24,507457,7.0,
70446280,70446280,2016-02-13,19,1157699,3.0,False
119070219,119070219,2017-06-16,1,1166478,1.0,False
90344439,90344439,2016-09-07,51,890372,3.0,False
117136882,117136882,2017-05-28,44,1229584,3.0,False
81983022,81983022,2016-06-13,5,420720,1.0,False
38817084,38817084,2015-01-05,37,938657,8.0,False
31727965,31727965,2014-09-26,4,890374,2.0,False
44729144,44729144,2015-04-13,23,683722,2.0,False
122265598,122265598,2017-07-16,8,1239918,4.0,True
91366238,91366238,2016-09-18,39,119187,5.0,False
115470487,115470487,2017-05-13,8,881911,18.0,False
79699680,79699680,2016-05-20,9,1087467,4.0,False
121157009,121157009,2017-07-05,36,223136,4.0,False
11654585,11654585,2013-09-26,7,208514,5.0,
98304519,98304519,2016-11-28,47,1455790,1.0,False
68203835,68203835,2016-01-20,26,257847,2.0,False
74596705,74596705,2016-03-28,2,1914276,3.0,True
36123809,36123809,2014-11-27,38,1457338,21.0,False
48216394,48216394,2015-06-05,1,1354712,5.0,False
118675994,118675994,2017-06-12,6,1239899,12.63,False
16559829,16559829,2014-01-05,28,759893,17.0,
86875735,86875735,2016-08-03,1,1071949,8.0,False
12076360,12076360,2013-10-05,9,305345,5.0,
83909462,83909462,2016-07-03,24,1686656,16.0,False
34285064,34285064,2014-11-01,33,956011,4.0,False
56844785,56844785,2015-09-17,46,315180,4.0,False
13975729,13975729,2013-11-14,44,119026,20.0,
122208729,122208729,2017-07-15,38,940585,1.0,False
6070890,6070890,2013-05-25,46,759894,6.0,
29967439,29967439,2014-08-31,38,454426,3.0,False
38752138,38752138,2015-01-04,33,354918,5.0,False
50544073,50544073,2015-07-04,11,872307,2.0,False
26038954,26038954,2014-06-27,27,219152,8.0,False
124419271,124419271,2017-08-05,37,1999114,7.0,False
100686542,100686542,2016-12-21,42,1695845,3.0,True
105715555,105715555,2017-02-09,20,1167614,6.0,False
39577373,39577373,2015-01-18,39,871513,20.0,False
47387464,47387464,2015-05-24,44,819195,8.0,False
108992571,108992571,2017-03-12,35,1228319,2.0,False
77626957,77626957,2016-04-28,39,1971394,1.0,False
42512164,42512164,2015-03-08,34,407542,3.0,True
123613084,123613084,2017-07-29,8,229368,7.0,False
95131152,95131152,2016-10-27,45,1466835,3.0,False
16335139,16335139,2014-01-02,7,315713,4.0,
20927840,20927840,2014-03-20,41,1464039,1.0,
39996919,39996919,2015-01-25,48,246052,4.0,False
24695100,24695100,2014-06-01,12,172343,20.0,False
55572523,55572523,2015-09-03,2,1464063,4.0,False
19256103,19256103,2014-02-20,48,578467,1.0,
73358358,73358358,2016-03-14,51,655427,13.0,True
109920875,109920875,2017-03-21,25,1660272,14.0,False
71014311,71014311,2016-02-19,22,1463867,7.0,True
54861132,54861132,2015-08-25,44,1579069,38.0,False
19298440,19298440,2014-02-21,44,517904,6.0,
8264235,8264235,2013-07-13,39,1146803,3.0,
49681373,49681373,2015-06-23,27,1472484,1.0,False
2197824,2197824,2013-02-24,41,458029,5.0,
34298813,34298813,2014-11-01,43,1114903,16.0,False
15172215,15172215,2013-12-08,40,1121615,12.0,
49993135,49993135,2015-06-27,29,458029,1.0,False
109880539,109880539,2017-03-21,3,1943149,4.0,True
125358419,125358419,2017-08-14,38,1965978,14.0,False
83693371,83693371,2016-07-01,20,991331,4.0,False
33546055,33546055,2014-10-21,49,323921,1.0,False
40925761,40925761,2015-02-10,32,564288,4.0,False
30210453,30210453,2014-09-04,7,169101,5.0,False
71084948,71084948,2016-02-20,8,108797,7.0,False
48399415,48399415,2015-06-07,13,1351227,1.0,False
116512916,116512916,2017-05-22,48,1457230,7.0,False
92743597,92743597,2016-10-03,2,509872,1.0,False
100745028,100745028,2016-12-22,16,843585,3.0,False
104143270,104143270,2017-01-25,25,671066,1.0,False
14721234,14721234,2013-11-30,1,1096235,5.0,
92186155,92186155,2016-09-27,15,1457411,7.0,True
30728791,30728791,2014-09-11,38,264299,4.0,False
40014026,40014026,2015-01-26,7,215356,1.0,False
22210443,22210443,2014-04-12,1,264751,1.0,False
78617899,78617899,2016-05-08,45,226126,5.0,False
56175704,56175704,2015-09-09,51,1457168,9.0,False
104245877,104245877,2017-01-26,28,804974,7.0,False
53615193,53615193,2015-08-10,44,1903500,41.35,True
15860041,15860041,2013-12-22,6,1010755,4.0,
70591709,70591709,2016-02-14,46,979199,4.0,False
80713092,80713092,2016-05-30,44,159156,49.487,False
31749593,31749593,2014-09-26,24,352513,2.0,False
110123643,110123643,2017-03-23,27,365140,5.0,False
39611141,39611141,2015-01-19,11,692531,8.0,False
96271410,96271410,2016-11-08,5,1501579,2.0,False
50469156,50469156,2015-07-03,17,1047773,29.0,False
16566770,16566770,2014-01-05,35,1047690,4.0,
64193955,64193955,2015-12-07,13,1052563,49.0,False
56694511,56694511,2015-09-16,2,692104,4.0,False
73714565,73714565,2016-03-18,44,1489662,12.0,False
14779906,14779906,2013-12-01,5,567750,4.0,
68883248,68883248,2016-01-27,45,892076,8.0,False
86433997,86433997,2016-07-29,41,789904,2.0,False
111890740,111890740,2017-04-09,14,1037846,3.0,False
102772753,102772753,2017-01-12,11,355090,4.0,False
88057787,88057787,2016-08-15,8,421066,3.0,False
108916607,108916607,2017-03-11,50,314384,101.0,False
3637801,3637801,2013-03-30,40,698643,2.0,
110606535,110606535,2017-03-28,3,1987120,5.0,False
32043043,32043043,2014-09-30,33,949297,18.0,False
97032604,97032604,2016-11-15,50,265254,14.0,False
12669583,12669583,2013-10-18,3,1040348,2.0,
112489983,112489983,2017-04-15,5,1964356,1.0,False
114489827,114489827,2017-05-03,46,1693647,39.0,True
31719236,31719236,2014-09-25,51,1004551,6.0,False
85528342,85528342,2016-07-20,8,1240160,21.0,False
30416784,30416784,2014-09-07,5,265257,3.0,False
24661840,24661840,2014-05-31,38,1110679,4.0,False
35848714,35848714,2014-11-23,38,1047773,8.0,False
100174600,100174600,2016-12-17,3,1457240,1.0,False
89195405,89195405,2016-08-27,8,1464302,2.0,False
101434370,101434370,2016-12-29,39,1370574,2.0,True
79184909,79184909,2016-05-14,44,1167188,8.0,False
82060721,82060721,2016-06-13,50,1968368,9.0,False
52919398,52919398,2015-08-02,24,1109391,2.0,False
20580417,20580417,2014-03-15,17,750856,4.0,
115891579,115891579,2017-05-17,2,1501544,2.0,True
2013624,2013624,2013-02-20,14,106716,1.0,
92131518,92131518,2016-09-26,41,913968,3.0,False
60909599,60909599,2015-11-01,50,757888,11.0,False
100898405,100898405,2016-12-23,40,1457240,1.0,False
110661463,110661463,2017-03-28,36,464336,3.0,False
102803492,102803492,2017-01-12,30,1345067,1.0,False
53604257,53604257,2015-08-10,37,1226920,7.0,False
82878431,82878431,2016-06-22,37,1501559,6.0,True
98840296,98840296,2016-12-04,6,1112839,28.0,False
85046236,85046236,2016-07-15,14,793345,3.0,False
97399123,97399123,2016-11-19,42,982726,9.0,False
50683079,50683079,2015-07-05,47,809183,11.0,True
26789947,26789947,2014-07-09,9,1239913,16.0,False
11265666,11265666,2013-09-17,31,1079258,1.0,
103047248,103047248,2017-01-14,48,1503891,20.0,True
82390068,82390068,2016-06-17,31,122418,9.0,False
53997829,53997829,2015-08-15,26,1246493,1.0,False
30871933,30871933,2014-09-13,40,949053,11.0,False
39662270,39662270,2015-01-20,6,985823,6.0,False
21465483,21465483,2014-03-29,6,1028589,18.0,
87797893,87797893,2016-08-12,29,638978,1.0,False
25675019,25675019,2014-06-20,16,567750,1.0,False
25751615,25751615,2014-06-21,46,302952,4.0,False
500329,500329,2013-01-14,17,174081,2.0,
91138786,91138786,2016-09-16,22,119624,2.0,False
123042402,123042402,2017-07-23,34,813760,1.0,False
58192190,58192190,2015-10-03,14,1458851,4.0,False
107626657,107626657,2017-02-27,44,686035,5.0,False
104689569,104689569,2017-01-30,41,592801,2.0,False
11573953,11573953,2013-09-24,15,1057515,2.0,
53275147,53275147,2015-08-06,38,1463790,3.0,False
38798742,38798742,2015-01-05,16,939210,5.0,False
74395533,74395533,2016-03-25,53,1149579,8.0,False
56870004,56870004,2015-09-18,6,989092,1.0,False
103853794,103853794,2017-01-22,37,957098,3.0,False
64605805,64605805,2015-12-11,44,1239953,2.0,False
97602622,97602622,2016-11-21,40,554049,1.0,False
96258305,96258305,2016-11-07,53,888630,7.0,False
87829603,87829603,2016-08-12,46,1576323,3.0,False
95279925,95279925,2016-10-29,21,1105210,4.0,False
20814621,20814621,2014-03-18,50,517906,3.0,
47215491,47215491,2015-05-22,15,165594,4.0,False
47510527,47510527,2015-05-26,32,1464133,2.0,False
60984228,60984228,2015-11-02,42,502067,1.0,False
107665009,107665009,2017-02-28,7,759694,4.0,False
87756473,87756473,2016-08-12,5,265266,1.0,False
13627460,13627460,2013-11-07,34,519718,11.0,
89714423,89714423,2016-09-01,35,209085,3.0,False
51091244,51091244,2015-07-11,1,261053,8.0,False
95266292,95266292,2016-10-29,12,464333,3.0,False
108433343,108433343,2017-03-07,11,1913464,15.0,True
60282018,60282018,2015-10-25,53,850542,1.0,False
69981783,69981783,2016-02-08,19,1349807,3.0,False
41863585,41863585,2015-02-26,7,1239887,4.0,False
82943039,82943039,2016-06-23,20,456875,2.0,False
109568550,109568550,2017-03-18,10,521818,1.0,False
99272201,99272201,2016-12-08,11,864508,5.0,False
112026311,112026311,2017-04-10,30,358231,4.0,False
116733404,116733404,2017-05-25,2,164037,5.0,False
52488753,52488753,2015-07-28,11,1457228,4.0,False
58912170,58912170,2015-10-11,2,1402041,38.0,False
36074348,36074348,2014-11-26,50,507479,1.0,False
31551369,31551369,2014-09-23,25,1239739,5.0,False
101658256,101658256,2016-12-31,41,1310076,6.0,False
122481494,122481494,2017-07-18,8,1346638,1.0,False
47115533,47115533,2015-05-20,41,1370564,2.0,False
105658932,105658932,2017-02-08,45,867850,16.0,True
29213143,29213143,2014-08-17,33,1057515,9.0,False
83996288,83996288,2016-07-04,14,1464087,42.0,False
77159693,77159693,2016-04-23,38,700610,3.0,False
34355409,34355409,2014-11-02,31,456875,5.0,False
124060398,124060398,2017-08-02,12,903285,18.167,False
57169948,57169948,2015-09-21,29,1457012,48.0,True
30079757,30079757,2014-09-02,13,819227,1.815,False
101395450,101395450,2016-12-29,18,686035,1.0,False
124114652,124114652,2017-08-02,43,1079257,3.0,True
54754502,54754502,2015-08-24,28,1457231,2.0,False
26138592,26138592,2014-06-29,16,838215,7.0,False
39573244,39573244,2015-01-18,36,938574,6.0,False
96598614,96598614,2016-11-11,31,1695995,5.981,False
98997588,98997588,2016-12-05,31,470762,3.0,False
99641322,99641322,2016-12-11,44,409739,11.0,False
15340553,15340553,2013-12-12,4,414455,12.0,
111113022,111113022,2017-04-01,48,1958193,10.0,False
6716367,6716367,2013-06-09,9,208384,19.0,
82368087,82368087,2016-06-17,16,1463896,8.0,False
40965785,40965785,2015-02-11,11,314881,1.0,False
23091899,23091899,2014-04-29,50,979196,6.0,False
80044772,80044772,2016-05-23,39,1412519,1.0,False
44770996,44770996,2015-04-14,4,1148812,1.0,False
4765595,4765595,2013-04-26,2,1121515,5.0,
86113875,86113875,2016-07-26,13,881911,1.0,False
22043674,22043674,2014-04-08,33,462673,4.0,False
19199917,19199917,2014-02-19,40,511172,1.0,
10517646,10517646,2013-09-01,17,457556,11.0,
114152184,114152184,2017-04-30,45,1422835,34.0,False
37076433,37076433,2014-12-10,41,252972,1.0,False
23922030,23922030,2014-05-16,44,468058,7.0,False
121641396,121641396,2017-07-10,5,2034104,12.0,False
43472777,43472777,2015-03-24,10,1239914,4.0,False
59878590,59878590,2015-10-21,33,865147,5.0,False
45059772,45059772,2015-04-18,45,414353,93.0,False
37421575,37421575,2014-12-15,19,1118775,1.0,False
55791940,55791940,2015-09-05,32,323013,4.0,True
103173130,103173130,2017-01-16,1,2026432,2.0,False
69803741,69803741,2016-02-06,25,804932,21.0,False
34546734,34546734,2014-11-05,6,1463707,4.0,False
62947561,62947561,2015-11-23,51,1964111,26.0,False
18404642,18404642,2014-02-03,44,414478,9.0,
84482538,84482538,2016-07-09,19,1349808,4.0,False
